episode_num,mean_reward,std_reward,mean_reward_comfort_term,std_reward_comfort_term,mean_reward_energy_term,std_reward_energy_term,mean_comfort_penalty,std_comfort_penalty,mean_energy_penalty,std_energy_penalty,mean_temperature_violation,std_temperature_violation,mean_power_demand,std_power_demand,cumulative_power_demand,comfort_violation_time(%),length(timesteps),time_elapsed(hours),terminated,truncated
39,-3.76940248148418,3.4981156931776463,-2.1867264984550885,2.5282516069554073,-1.582675983029091,1.5669695862972361,-4.373452996910177,5.056503213910815,-31653.519660581816,31339.39172594472,0.09544503538506757,0.4372784466818661,31653.519660581816,31339.39172594472,141301311.76483724,55.15232974910395,4464,744.0,False,True
40,-3.825726410760408,3.5720446407723707,-2.2801946204504637,2.561270465639388,-1.5455317903099437,1.5026357877441072,-4.5603892409009275,5.122540931278776,-30910.635806198872,30052.715754882145,0.08651094151422954,0.43440575537355275,30910.635806198872,30052.715754882145,137675971.88080978,56.10687022900763,4454,742.5,False,False
41,-3.757287235709153,3.487086263281445,-2.1616451743237435,2.499760947733634,-1.5956420613854099,1.5608860795747566,-4.323290348647487,4.999521895467268,-31912.8412277082,31217.72159149513,0.08546344998199194,0.4049183567921443,31912.8412277082,31217.72159149513,142458923.2404894,54.34587813620072,4464,744.0,False,True
42,-3.7958894812339325,3.5698258836813697,-2.252612564893433,2.5470072915186575,-1.5432769163404991,1.523354736005052,-4.505225129786866,5.094014583037315,-30865.538326809976,30467.094720101035,0.08277705095264996,0.37238549969476226,30865.538326809976,30467.094720101035,137783763.09087974,55.04032258064516,4464,744.0,False,True
43,-3.729379915699898,3.510109457152463,-2.168017400552621,2.529319337432159,-1.5613625151472763,1.5220410211197148,-4.336034801105242,5.058638674864318,-31227.250302945526,30440.820422394296,0.07484338734073898,0.4057880418975847,31227.250302945526,30440.820422394296,139398445.35234883,54.54749103942652,4464,744.0,False,True
44,-3.7108360054350813,3.518897002814719,-2.1947977864059807,2.533996808508837,-1.5160382190291,1.4984897780834583,-4.389595572811961,5.067993617017674,-30320.764380581997,29969.79556166916,0.06706574630653704,0.3841027912933606,30320.764380581997,29969.79556166916,135351892.19491804,54.77150537634409,4464,744.0,False,True
45,-3.7975893794358555,3.542050986446901,-2.263814475307556,2.53762773519734,-1.533774904128299,1.5018314448343177,-4.527628950615112,5.07525547039468,-30675.498082565977,30036.628896686354,0.08919881713959664,0.41679098398408204,30675.498082565977,30036.628896686354,136935423.44057453,55.46594982078853,4464,744.0,False,True
46,-3.801861399155801,3.5684773353790367,-2.2787344588345424,2.5770680585559753,-1.523126940321258,1.4831034955713178,-4.557468917669085,5.154136117111951,-30462.53880642516,29662.06991142636,0.08069201430373797,0.4333450434859023,30462.53880642516,29662.06991142636,135984773.23188192,55.443548387096776,4464,744.0,False,True
47,-3.742926263173201,3.509002406219602,-2.236431384127102,2.5236502917731913,-1.5064948790460988,1.4841630619083566,-4.472862768254204,5.047300583546383,-30129.897580921977,29683.261238167128,0.07782674502031683,0.3860107217405749,30129.897580921977,29683.261238167128,134499862.8012357,55.55555555555556,4464,744.0,False,True
48,-3.7626162635021867,3.509928016288102,-2.2282266604851713,2.525565818026924,-1.5343896030170159,1.51524280337245,-4.4564533209703425,5.051131636053848,-30687.79206034031,30304.856067449,0.0816762726658831,0.3838677567342086,30687.79206034031,30304.856067449,136990303.75735915,55.15232974910395,4464,744.0,False,True
49,-3.764570523571818,3.5368795605792753,-2.217835981738646,2.5343200032572595,-1.5467345418331722,1.5192459851737121,-4.435671963477292,5.068640006514519,-30934.69083666344,30384.919703474243,0.0760484209228101,0.39636969497862135,30934.69083666344,30384.919703474243,138092459.8948656,54.54749103942652,4464,744.0,False,True
50,-3.767542332672242,3.5331934667582954,-2.194527200506686,2.524846062543014,-1.5730151321655557,1.532852820644188,-4.389054401013372,5.049692125086028,-31460.30264331111,30657.05641288376,0.07827117557750142,0.40529861108975823,31460.30264331111,30657.05641288376,140124187.9733077,53.996407723394704,4454,742.5,False,False
